marker,feature,n,median,mad,p10,p90,min,max
h04,angular_residual_deg,11,-0.04870569931154023,0.07729715096883183,-0.5032112267465436,0.23748219646679658,-0.5202900179703249,0.3861445300607258
h04,anisotropy,11,1.2486827171954027,0.049017818375519884,1.1579163508435326,1.3384969109225766,1.1467377412996855,1.5370195980662458
h04,area_norm,11,0.019517215718788852,0.0007419563100597645,0.017266701901740535,0.0210199184785209,0.013357305126151967,0.02139812643573437
h04,centre_r,11,0.746251515801244,0.006958909689529502,0.7106597357512092,0.7532104254907735,0.6770604823572902,0.7599578700028882
h04,centre_t,11,-0.0006342636264523582,0.0010177443585693835,-0.006127092149431024,0.0028670917619098846,-0.006615385830440135,0.004742817794069126
h04,diameter_over_dial,11,0.15763911588272972,0.0030109702024061213,0.14827220801097518,0.16359520602377742,0.13032029638075815,0.1650604154884504
h04,inner_r,11,0.6639376786812661,0.003718799479511592,0.6327645914728326,0.6676564781607777,0.6210804277144124,0.674118644367059
h04,inner_t,11,-0.0007984900048153276,0.004361125602716259,-0.006369479759891883,0.008587596176643009,-0.008244456625392027,0.009448548757827108
h04,outer_r,11,0.8294990323658378,0.006995950192320466,0.7927221293373294,0.8364949825581582,0.7442774275091142,0.8462246967096009
h04,outer_t,11,-0.0037377687329901987,0.0037607030735709035,-0.007498471806561102,0.004855077458445212,-0.009929899177452267,0.007979168721082952
h04,radial_span,11,0.16556135368457164,0.0033928377081024474,0.15995753786449685,0.17001388628475833,0.12319699979470183,0.17210605234254184
h04,segmentation_confidence,11,0.8654405841039341,0.019328470481599136,0.836296441332357,0.8900784469938647,0.8206776913145468,0.9102549395457051
h05,angular_residual_deg,11,0.28372492380983516,0.18201525707231525,-0.04666843819904898,0.7703584617503871,-0.4627462809417011,1.3457541422527513
h05,anisotropy,11,1.5052152385730122,0.07275255010512471,1.2591458448419965,1.577967788678137,1.1188706146984588,1.5813849019165045
h05,area_norm,11,0.021187045884934537,0.0021740123180826326,0.01738822059714626,0.02336105820301717,0.009077832358187899,0.0240017325865612
h05,centre_r,11,0.7469281947678873,0.011335650131867547,0.7123279839006176,0.7582638448997548,0.6883542143866136,0.7647710553888819
h05,centre_t,11,0.003460291028484941,0.0026487015609880094,-0.000608386521688542,0.00959673692905158,-0.006023058903441569,0.01760853183949118
h05,diameter_over_dial,11,0.16416292612751232,0.008302129346084874,0.14879304445055583,0.1724650554735972,0.10750932582302472,0.1748140585632869
