source_id,physical_watch_id,class_label,provenance,split,factory,local_path,tilt_deg,hour,shape,segmented,confidence,loo_outer_fit_ok,loo_outer_n_peers,loo_outer_residual_px,in_sample_outer_residual_px,angular_residual_deg,clearance_normalized,verdict_state,shape_offset_residual_px
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_03.jpg,8.473108956849714,6,baton,1,0.8538,,,,,-2.7845,0.5818,CLEAR_ANOMALY,
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_03.jpg,8.473108956849714,9,baton,1,0.8578,,,,,-3.3359,0.6831,CLEAR_ANOMALY,
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_03.jpg,8.473108956849714,12,,0,,,,,,,,,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,1,round,1,0.9460,1,7,0.8803,0.3111,0.6105,0.4336,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,2,round,1,0.9192,1,7,1.7090,0.0304,0.2933,0.4261,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,4,round,1,0.9587,1,7,1.6967,0.6594,0.1367,0.3850,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,5,round,1,0.7456,1,7,5.1380,0.8948,1.5842,0.3011,CLEAR_ANOMALY,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,7,round,1,0.8781,1,7,2.4427,0.9247,-0.6790,0.4025,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,8,round,1,0.9221,1,7,2.9684,0.6241,-0.5192,0.3671,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,10,round,1,0.9489,1,7,0.8893,0.1045,-0.6291,0.4204,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,11,round,1,0.9512,1,7,1.0793,0.3612,-0.3138,0.4341,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,6,baton,1,0.9296,,,,,-0.2798,0.3540,NO_ISSUE,5.4141
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,9,baton,1,0.9439,,,,,-0.5703,0.3849,NO_ISSUE,6.5108
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.189183161115509,12,triangle,1,0.9662,,,,,0.2283,0.3185,NO_ISSUE,16.8820
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,1,,0,,,,,,,,,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,2,round,1,0.9668,1,6,4.4251,0.2978,0.0951,0.3968,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,4,round,1,0.9700,1,6,2.3265,0.6015,0.2145,0.3526,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,5,round,1,0.7393,1,6,5.4979,0.5392,1.7174,0.2489,CLEAR_ANOMALY,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,7,round,1,0.8656,1,6,3.0110,0.0704,-0.8776,0.3362,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,8,round,1,0.9438,1,6,3.0170,0.2428,-0.7843,0.3632,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,10,round,1,0.9278,1,6,3.4751,0.5670,-0.9972,0.3817,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,11,round,1,0.9394,1,6,2.6688,0.5099,-0.8036,0.6735,POSSIBLE_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,6,baton,1,0.9542,,,,,-0.2908,0.3641,NO_ISSUE,5.0445
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,9,baton,1,0.9371,,,,,-1.1245,0.3559,NO_ISSUE,5.7679
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.7247780587732375,12,triangle,1,0.9715,,,,,-0.2861,0.4273,NO_ISSUE,15.8649
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,1,round,1,0.9036,1,7,1.4394,0.0541,-0.5372,0.2936,POSSIBLE_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,2,round,1,0.9669,1,7,1.0315,0.1709,-0.3426,0.4025,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,4,round,1,0.9118,1,7,0.8878,0.3432,0.0128,0.3882,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,5,round,1,0.6908,1,7,6.6908,0.2569,2.1017,0.2633,CLEAR_ANOMALY,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,7,round,1,0.4059,1,7,0.5741,0.1540,1.7584,0.3656,POSSIBLE_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,8,round,1,0.9568,1,7,1.0286,0.3914,-0.0814,0.3818,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,10,round,1,0.9367,1,7,2.6504,0.5760,-0.8499,0.3758,POSSIBLE_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,11,round,1,0.9347,1,7,1.5691,0.4919,-0.8457,0.2964,POSSIBLE_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,6,baton,1,0.9352,,,,,0.4859,0.3730,NO_ISSUE,4.8632
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,9,baton,1,0.9563,,,,,-0.4476,0.3260,POSSIBLE_ISSUE,8.0683
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.091612223674417,12,triangle,1,0.9604,,,,,-0.7800,0.3849,NO_ISSUE,4.8343
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,1,round,1,0.8417,0,5,,0.3548,-0.9655,0.3732,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,2,,0,,,,,,,,,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,4,,0,,,,,,,,,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,5,round,1,0.5121,0,5,,0.3068,0.2613,0.3052,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,7,round,1,0.8913,0,5,,1.0255,-0.3333,0.3953,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,8,round,1,0.5065,0,5,,1.2865,0.3837,0.2243,POSSIBLE_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,10,round,1,0.8695,0,5,,1.6428,-0.0137,0.3310,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,11,round,1,0.5827,0,5,,1.3152,-0.1847,0.3490,NO_ISSUE,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,6,,0,,,,,,,,,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,9,,0,,,,,,,,,
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.375454348539714,12,triangle,1,0.8348,,,,,-1.4306,0.3411,POSSIBLE_ISSUE,7.1795
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,1,,0,,,,,,,,,
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,2,round,1,0.6361,0,3,,,-1.4226,0.4634,POSSIBLE_ISSUE,
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,4,,0,,,,,,,,,
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,5,round,1,0.4496,0,3,,,-4.0483,0.2291,POSSIBLE_ISSUE,
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,7,,0,,,,,,,,,
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,8,,0,,,,,,,,,
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,10,round,1,0.7910,0,3,,,-2.0625,0.4783,POSSIBLE_ISSUE,
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,11,round,1,0.5613,0,3,,,-2.4268,0.4348,NO_ISSUE,
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,6,baton,1,0.7822,,,,,-3.3738,0.2715,POSSIBLE_ISSUE,
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,9,,0,,,,,,,,,
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.582326456116409,12,triangle,1,0.7945,,,,,-3.7717,0.2784,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,1,round,1,0.8829,1,7,4.7861,1.1118,0.1805,0.2963,POSSIBLE_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,2,round,1,0.8570,1,7,4.3263,0.8009,-0.2099,0.3067,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,4,round,1,0.8792,1,7,2.6510,0.3647,-0.0840,0.3480,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,5,round,1,0.8700,1,7,2.8965,0.3531,0.5922,0.3426,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,7,round,1,0.8166,1,7,2.8067,0.7277,0.5827,0.3496,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,8,round,1,0.8316,1,7,7.0090,1.0241,0.8178,0.3081,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,10,round,1,0.9507,1,7,4.0174,1.4888,0.2965,0.3689,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,11,round,1,0.8903,1,7,4.9047,1.4412,0.3991,0.3301,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,6,baton,1,0.9415,,,,,0.7363,0.3530,NO_ISSUE,8.3165
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,9,baton,1,0.8762,,,,,0.8755,0.3680,NO_ISSUE,6.6106
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.008311849056158,12,triangle,1,0.9378,,,,,0.0815,0.3407,NO_ISSUE,3.2652
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,1,round,1,0.8959,1,7,2.3855,0.5538,0.2894,0.3198,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,2,round,1,0.8702,1,7,2.0628,0.5055,-0.1018,0.3087,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,4,round,1,0.8821,1,7,1.8690,0.2904,-0.1538,0.3342,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,5,round,1,0.8230,1,7,0.5041,0.1746,0.2119,0.3491,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,7,round,1,0.7936,1,7,1.1900,0.0634,0.2321,0.3246,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,8,round,1,0.8110,1,7,0.8109,0.0950,0.2284,0.3255,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,10,round,1,0.9267,1,7,1.7977,0.3104,0.0037,0.3399,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,11,round,1,0.8894,1,7,2.4600,0.4263,0.6518,0.3330,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,6,baton,1,0.8956,,,,,0.2987,0.3508,NO_ISSUE,4.9011
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,9,baton,1,0.8320,,,,,0.1401,0.3697,POSSIBLE_ISSUE,4.8619
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.110838567976801,12,triangle,1,0.9447,,,,,0.6938,0.1632,POSSIBLE_ISSUE,13.8880
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,1,round,1,0.5753,0,5,,1.1265,2.5811,0.3426,POSSIBLE_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,2,round,1,0.4543,0,5,,1.7133,2.8457,0.1636,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,4,round,1,0.4861,0,5,,2.4131,1.7577,0.3582,POSSIBLE_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,5,round,1,0.4314,0,5,,1.8889,3.0581,0.1879,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,7,round,1,0.4191,0,5,,0.6236,4.0225,0.1470,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,8,,0,,,,,,,,,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,10,round,1,0.6673,0,5,,0.3183,0.6802,0.3304,POSSIBLE_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,11,,0,,,,,,,,,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,6,,0,,,,,,,,,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,9,,0,,,,,,,,,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_08.jpg,5.024227618566932,12,triangle,1,0.8385,,,,,4.1143,0.1420,NO_ISSUE,14.9592
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,1,round,1,0.8965,1,7,3.6147,1.0681,-0.0561,0.3523,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,2,round,1,0.8521,1,7,2.6542,0.8746,-0.1282,0.3359,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,4,round,1,0.8967,1,7,3.1386,0.7466,0.0466,0.3385,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,5,round,1,0.8628,1,7,4.2428,0.7774,0.2450,0.2839,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,7,round,1,0.7751,1,7,2.9246,1.0107,0.4499,0.3546,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,8,round,1,0.7645,1,7,3.7171,1.0736,0.8795,0.3162,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,10,round,1,0.9035,1,7,4.9262,1.2968,0.4277,0.3152,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,11,round,1,0.9116,1,7,3.8212,1.2508,0.1914,0.3101,NO_ISSUE,
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,6,baton,1,0.8697,,,,,0.2166,0.3137,NO_ISSUE,6.4863
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,9,baton,1,0.8956,,,,,1.4895,0.2917,POSSIBLE_ISSUE,9.5677
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_09.jpg,6.7883818716731446,12,triangle,1,0.9321,,,,,-0.0780,0.1572,POSSIBLE_ISSUE,13.6708
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,1,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,2,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,4,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,5,round,1,0.7391,0,4,,0.0000,-0.1611,0.6436,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,7,round,1,0.8415,0,4,,0.0000,-1.7378,0.6010,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,8,round,1,0.6799,0,4,,0.0000,-2.4504,0.4195,POSSIBLE_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,10,round,1,0.6142,0,4,,0.0000,-2.9919,0.5516,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,11,round,1,0.6967,0,4,,0.0000,-2.8762,0.5899,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,6,baton,1,0.9369,,,,,-1.3338,0.5519,NO_ISSUE,7.7010
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,9,baton,1,0.8319,,,,,-4.5580,0.5205,NO_ISSUE,13.2135
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_01.jpg,11.841418387512286,12,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,1,round,1,0.8938,1,7,2.9652,0.4981,-0.5570,0.4903,POSSIBLE_ISSUE,
