source_id,physical_watch_id,tilt_deg,angle_deg,n_edge_pixels,resid_vs_ticksonly_H_px,implied_canonical_radius_via_ticksonly_H
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,0.00,10,3.338,1.0206
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,7.50,14,3.714,1.0202
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,15.00,12,4.186,1.0226
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,22.50,18,2.875,1.0190
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,30.00,17,4.286,1.0233
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,37.50,20,1.077,1.0134
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,45.00,18,2.045,1.0159
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,52.50,20,1.159,1.0125
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,60.00,24,1.262,1.0136
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,67.50,19,2.348,1.0080
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,75.00,23,0.154,1.0103
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,82.50,22,0.927,1.0128
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,90.00,24,1.595,1.0111
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,97.50,19,2.234,1.0144
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,105.00,20,1.456,1.0084
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,112.50,19,1.443,1.0073
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,120.00,31,0.808,1.0099
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,127.50,25,0.746,1.0077
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,135.00,20,1.339,1.0104
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,142.50,12,4.229,1.0225
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,150.00,12,6.186,1.0293
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,157.50,20,1.199,1.0072
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,165.00,22,1.689,1.0051
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,172.50,23,0.748,1.0083
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,180.00,4,1.266,1.0133
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-172.50,16,2.477,1.0157
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-165.00,7,3.680,1.0184
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-157.50,6,7.197,1.0123
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-150.00,17,0.858,1.0127
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-142.50,12,4.979,1.0205
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-135.00,27,3.315,1.0178
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-127.50,29,4.178,1.0220
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-120.00,28,3.937,1.0188
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-112.50,22,4.443,1.0187
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-105.00,25,3.142,1.0184
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-97.50,28,3.468,1.0172
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-90.00,24,6.375,1.0293
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-82.50,16,4.179,1.0233
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-75.00,10,7.680,1.0346
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-67.50,13,7.531,1.0322
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-60.00,20,4.020,1.0229
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-52.50,13,7.700,1.0348
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-45.00,14,6.254,1.0301
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-37.50,11,8.859,1.0382
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-30.00,12,6.898,1.0316
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-22.50,16,2.837,1.0190
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-15.00,13,4.935,1.0252
gen_wex_3KSuGhC,gen_wex_3KSuGhC,5.541,-7.50,14,4.355,1.0234
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,0.00,15,2.753,0.9982
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,7.50,14,3.616,0.9937
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,15.00,13,3.641,0.9938
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,22.50,22,1.640,1.0030
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,30.00,5,2.253,0.9999
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,37.50,22,3.051,0.9974
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,45.00,24,3.302,0.9952
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,52.50,25,2.100,1.0008
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,60.00,24,2.533,0.9987
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,67.50,26,1.919,1.0017
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,75.00,21,2.119,1.0010
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,82.50,23,1.686,1.0026
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,90.00,16,1.127,1.0076
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,97.50,11,6.766,0.9801
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,105.00,8,7.186,0.9781
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,112.50,12,5.554,0.9854
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,120.00,20,3.381,0.9950
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,127.50,15,4.514,0.9899
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,135.00,14,4.520,0.9903
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,142.50,15,3.198,0.9964
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,150.00,9,4.625,0.9935
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,157.50,13,4.498,0.9911
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,165.00,12,4.347,0.9905
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,172.50,13,3.656,0.9937
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,180.00,10,1.551,1.0050
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-172.50,21,2.510,1.0013
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-165.00,18,1.342,1.0048
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-157.50,16,1.960,1.0082
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-150.00,27,2.726,1.0184
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-142.50,22,1.596,1.0093
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-135.00,19,1.471,1.0161
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-127.50,21,2.522,1.0172
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-120.00,11,1.178,1.0144
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-112.50,21,1.017,1.0107
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-105.00,11,1.888,1.0167
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-97.50,5,0.923,1.0110
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-90.00,19,2.815,0.9972
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-82.50,12,1.097,1.0150
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-75.00,12,2.831,1.0175
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-67.50,18,1.223,1.0112
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-60.00,18,1.072,1.0144
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-52.50,26,0.651,1.0114
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-45.00,19,0.873,1.0118
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-37.50,13,1.271,1.0042
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-30.00,19,1.529,1.0035
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-22.50,23,1.347,1.0042
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-15.00,21,1.061,1.0090
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,5.615,-7.50,25,1.070,1.0059
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,0.00,16,2.263,0.9985
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,7.50,5,2.278,1.0189
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,15.00,8,1.746,1.0191
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,22.50,17,2.597,0.9981
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,30.00,12,0.244,1.0108
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,37.50,16,1.159,1.0039
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,45.00,10,1.578,1.0016
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,52.50,15,0.923,1.0110
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,60.00,10,0.839,1.0117
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,67.50,10,2.519,1.0234
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,75.00,8,3.861,1.0285
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,82.50,6,4.830,1.0282
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,90.00,8,5.617,1.0385
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,97.50,9,3.900,1.0275
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,105.00,15,2.003,1.0076
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,112.50,9,4.121,1.0173
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,120.00,13,2.507,1.0186
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,127.50,25,0.346,1.0115
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,135.00,17,2.597,1.0105
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,142.50,24,1.820,1.0135
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,150.00,17,0.594,1.0088
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,157.50,12,1.632,1.0183
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,165.00,7,3.565,1.0131
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,172.50,6,1.985,1.0077
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,180.00,17,4.000,0.9912
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-172.50,16,1.467,1.0031
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-165.00,12,1.715,1.0011
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-157.50,11,3.053,0.9974
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-150.00,17,3.489,0.9945
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-142.50,9,1.324,1.0095
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-135.00,6,0.743,1.0068
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-127.50,9,2.041,1.0012
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-120.00,11,1.966,1.0061
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-112.50,17,2.010,1.0015
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-105.00,17,2.543,0.9975
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-97.50,20,2.736,0.9957
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-90.00,10,2.672,0.9974
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-82.50,14,2.509,0.9969
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-75.00,13,2.517,0.9971
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-67.50,15,2.116,0.9988
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-60.00,17,2.139,0.9991
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-52.50,11,2.240,0.9983
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-45.00,9,1.630,1.0014
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-37.50,10,2.724,0.9978
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-30.00,20,0.580,1.0073
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-22.50,17,2.055,1.0176
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-15.00,13,2.354,1.0220
rep_cf_6I00d8w,rep_cf_6I00d8w,5.725,-7.50,6,0.904,1.0099
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,0.00,16,1.624,1.0093
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,15.00,21,1.963,1.0133
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,30.00,21,1.385,1.0165
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,37.50,6,6.695,1.0257
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,45.00,12,1.791,1.0130
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,60.00,15,1.639,1.0188
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,67.50,13,1.322,1.0110
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,75.00,14,1.924,1.0197
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,90.00,15,0.947,1.0087
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,97.50,17,2.090,1.0021
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,105.00,12,2.978,1.0267
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,120.00,14,3.735,1.0303
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,127.50,7,1.319,1.0154
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,135.00,16,2.636,1.0191
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,150.00,17,0.273,1.0116
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,157.50,12,2.645,1.0166
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,165.00,15,0.787,1.0122
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,172.50,7,4.803,1.0153
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,180.00,23,0.512,1.0127
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-172.50,8,2.841,1.0143
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-165.00,14,0.750,1.0130
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-157.50,12,1.513,1.0149
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-150.00,15,1.780,1.0047
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-142.50,19,1.186,1.0032
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-135.00,15,1.419,1.0160
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-127.50,20,0.829,1.0108
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-120.00,17,0.464,1.0079
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-112.50,22,0.389,1.0098
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-105.00,13,1.137,1.0142
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-90.00,6,1.754,1.0082
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-75.00,14,2.104,1.0221
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-67.50,7,5.875,1.0189
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-60.00,19,0.786,1.0140
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-45.00,15,2.335,1.0221
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-37.50,4,6.228,1.0308
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-30.00,11,1.350,1.0177
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,5.806,-15.00,19,1.580,1.0188
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,7.50,7,3.322,0.9943
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,15.00,6,1.364,1.0093
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,22.50,11,1.908,1.0000
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,30.00,7,0.161,1.0096
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,37.50,6,5.662,0.9808
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,45.00,12,1.793,1.0020
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,52.50,14,1.741,1.0040
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,60.00,16,0.777,1.0060
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,67.50,13,0.897,1.0065
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,75.00,8,1.442,1.0129
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,82.50,6,2.289,1.0095
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,90.00,3,6.022,1.0290
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,97.50,12,2.203,1.0201
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,105.00,17,0.892,1.0125
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,112.50,18,0.208,1.0096
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,120.00,15,0.771,1.0141
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,127.50,20,0.897,1.0118
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,135.00,14,1.956,1.0144
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,142.50,20,1.218,1.0124
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,150.00,14,0.833,1.0107
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,157.50,9,1.298,1.0050
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,165.00,15,1.188,1.0093
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,172.50,11,1.785,1.0011
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,180.00,20,2.277,1.0097
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-172.50,19,0.635,1.0067
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-165.00,20,1.780,1.0107
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-157.50,19,1.683,1.0049
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-150.00,19,0.541,1.0074
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-142.50,9,2.159,1.0192
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-135.00,9,2.163,1.0190
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-127.50,4,1.649,1.0187
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-120.00,9,2.951,1.0205
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-112.50,19,2.044,1.0073
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-105.00,17,1.690,1.0027
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-97.50,19,1.623,1.0065
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-90.00,18,1.780,1.0047
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-82.50,16,2.525,0.9975
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-75.00,16,3.188,0.9969
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-67.50,18,2.448,0.9991
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-60.00,20,1.788,1.0009
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-52.50,8,1.959,1.0001
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-45.00,9,2.176,1.0000
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-37.50,7,2.031,1.0000
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-30.00,17,0.698,1.0133
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-22.50,12,0.721,1.0117
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-15.00,8,0.207,1.0111
rep_cf_6I00d8w,rep_cf_6I00d8w,6.092,-7.50,4,2.363,1.0025
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,0.00,3,6.941,1.0323
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,7.50,6,8.901,1.0447
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,15.00,9,2.680,1.0251
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,30.00,19,2.097,1.0221
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,37.50,6,6.245,1.0360
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,45.00,11,4.509,1.0310
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,60.00,18,3.460,1.0303
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,67.50,17,2.216,1.0208
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,75.00,7,5.183,1.0277
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,90.00,13,0.797,1.0072
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,97.50,16,1.613,1.0013
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,105.00,9,3.488,1.0258
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,120.00,10,2.063,1.0196
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,127.50,10,2.786,1.0044
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,135.00,12,0.799,1.0094
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,150.00,13,2.718,0.9951
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,157.50,11,4.299,0.9958
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,165.00,14,2.808,0.9948
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,172.50,6,5.935,0.9860
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,180.00,24,3.695,0.9897
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-172.50,6,6.109,0.9825
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-165.00,14,3.156,0.9927
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-157.50,14,4.109,0.9873
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-150.00,13,4.506,0.9850
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-142.50,17,4.130,0.9870
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-135.00,19,1.373,1.0023
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-127.50,20,2.979,0.9972
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-120.00,12,3.073,0.9934
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-112.50,21,0.774,1.0063
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-105.00,17,1.436,1.0155
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-90.00,10,0.575,1.0067
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-75.00,15,4.120,1.0339
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-67.50,5,7.591,1.0393
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-60.00,17,2.947,1.0274
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-45.00,16,5.425,1.0388
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-37.50,3,10.153,1.0626
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-30.00,9,4.513,1.0359
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.207,-15.00,16,4.778,1.0383
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,0.00,16,1.329,1.0017
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,7.50,13,1.826,0.9985
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,15.00,14,1.824,0.9992
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,22.50,17,1.216,1.0029
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,30.00,17,1.344,1.0015
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,37.50,12,0.332,1.0105
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,45.00,12,0.455,1.0071
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,52.50,18,1.793,0.9991
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,60.00,9,1.433,1.0190
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,67.50,8,0.637,1.0141
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,75.00,15,1.437,1.0030
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,82.50,31,0.171,1.0096
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,90.00,13,0.655,1.0125
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,97.50,11,0.888,1.0074
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,105.00,16,0.184,1.0101
