source_id,physical_watch_id,class_label,provenance,split,factory,local_path,tilt_deg,axis_ratio,dial_radius_px,hour,marker_shape,foreshortened_axis_deg,tilt_alignment_deg,expected_px_x,expected_px_y,detected_px_x,detected_px_y,px_dx,px_dy,px_dist,px_dist_pct_dial_radius,basis_local_radial,basis_local_tangential,radial_current_pct_r,angular_current_deg,area_norm,anisotropy,rotation_deg,jacobian_curvature_frac
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_01.jpg,3.89486,0.99769,212.592,10,round,11,19,349.69,453.678,349.526,453.558,-0.164125,-0.119898,0.203254,0.0956076,0.000952551,9.00236e-05,0.0952556,0.00685944,0.0202232,1.28265,,1.26853e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_01.jpg,3.89486,0.99769,212.592,11,round,11,49,408.801,395.87,407.891,395.986,-0.910121,0.116008,0.917485,0.43157,0.0016235,-0.00400297,0.163415,-0.304736,0.0192829,1.36063,,6.89027e-15
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_01.jpg,3.89486,0.99769,212.592,12,triangle,11,79,488.777,377.953,490.362,379.132,1.58501,1.17949,1.97572,0.929346,-0.00545394,0.00753328,-0.541526,0.588388,0.0292728,2.16654,-4.24324,2.17223e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_02.jpg,12.1825,0.977481,302.139,1,round,83,37,644.63,193.486,655.737,197.828,11.1071,4.34273,11.9259,3.94716,0.00702505,0.0385717,0.800577,2.91295,0.0110913,3.85664,,3.66119e-15
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_02.jpg,12.1825,0.977481,302.139,2,round,83,67,725.157,278.541,729.405,291.038,4.24793,12.4966,13.1988,4.36846,-0.00715016,0.0435491,-0.587644,3.35059,0.00910308,4.88404,,7.0922e-15
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_02.jpg,12.1825,0.977481,302.139,4,round,83,53,715.899,502.755,700.613,509.213,-15.2857,6.45846,16.5941,5.49222,-0.0308336,0.0448459,-2.94386,3.5633,0.00809527,4.42038,,1.62003e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_02.jpg,12.1825,0.977481,302.139,6,baton,83,7,513.51,588.686,497.474,580.291,-16.0357,-8.39452,18.1,5.99064,-0.0261666,0.0535847,-2.39976,4.63578,0.00870872,30.1051,3.46051,2.16344e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_02.jpg,12.1825,0.977481,302.139,7,round,83,37,399.329,573.673,393.342,561.484,-5.98708,-12.1886,13.5796,4.49451,-0.0240719,0.0384114,-2.30578,3.02474,0.0101766,3.2005,,1.19895e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_02.jpg,12.1825,0.977481,302.139,8,round,83,67,318.802,488.617,322.172,478.068,3.37028,-10.5497,11.075,3.66553,-0.0261557,0.0261051,-2.56857,2.06261,0.0108174,2.23737,,7.32056e-15
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_02.jpg,12.1825,0.977481,302.139,9,baton,83,83,312.253,376.112,315.349,362.572,3.0962,-13.5408,13.8903,4.59732,-0.00829843,0.0456568,-0.676448,3.84854,0.0137861,20.3937,2.80521,8.04728e-15
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_02.jpg,12.1825,0.977481,302.139,10,round,83,53,328.06,264.403,333.57,255.561,5.51013,-8.84291,10.4191,3.44846,0.000541856,0.0345958,0.133771,2.63565,0.0120115,3.12166,,6.6172e-15
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_02.jpg,12.1825,0.977481,302.139,11,round,83,23,415.365,185.323,424.043,176.949,8.67801,-8.37454,12.0599,3.9915,0.0115247,0.0381236,1.24772,2.86221,0.0109872,3.51152,,1.10276e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_02.jpg,12.1825,0.977481,302.139,12,triangle,83,7,531.09,162.948,546.473,165.576,15.383,2.62784,15.6058,5.16512,-0.00695724,0.050671,-0.520564,3.95962,0.0238203,7.09817,-8.72747,4.19768e-15
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_03.jpg,8.47311,0.989085,311.831,5,round,169,71,553.523,663.692,564.984,685.876,11.4606,22.1846,24.97,8.00754,0.0797232,0.000406067,7.97233,0.0280068,0.0143719,2.24984,,1.22705e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_03.jpg,8.47311,0.989085,311.831,6,baton,169,79,436.703,670.44,446.85,653.034,10.1475,-17.4058,20.1478,6.46112,-0.0568034,-0.0306505,-5.60585,-2.78447,0.0103303,4.32521,-0.572463,1.38816e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_03.jpg,8.47311,0.989085,311.831,8,round,169,19,238.626,564.701,217.78,576.206,-20.8462,11.5051,23.8103,7.63563,0.0766731,-0.0011983,7.6674,-0.0829521,0.0149683,1.86004,,1.1846e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_03.jpg,8.47311,0.989085,311.831,9,baton,169,11,231.545,446.633,247.835,458.868,16.29,12.2353,20.3732,6.53342,-0.0539022,-0.0369018,-5.28277,-3.33586,0.0107673,3.78604,-0.456925,7.42383e-15
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,1,round,282,18,813.073,366.95,813.27,369.573,0.196734,2.6225,2.62987,1.3949,-0.0115295,0.00787902,-1.14875,0.61046,0.0139258,1.04463,,1.98639e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,2,round,282,48,864.9,418.832,863.46,420.481,-1.44012,1.64859,2.18902,1.16107,-0.0109844,0.00378774,-1.09747,0.293263,0.0140102,1.05159,,2.7566e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,4,round,282,72,864.732,560.25,864.356,560.422,-0.37604,0.171657,0.413367,0.219252,-0.0012662,0.00178896,-0.126407,0.136715,0.0142072,1.01339,,2.52816e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,5,round,282,42,812.783,611.893,809.573,614.189,-3.20969,2.29562,3.94614,2.09305,0.00209696,0.0208283,0.238493,1.58421,0.00842583,1.47934,,3.36032e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,6,baton,282,12,741.894,618.624,742.53,619.375,0.635989,0.750481,0.983719,0.52177,0.00397764,-0.00337393,0.398588,-0.279764,0.0197212,9.82078,-0.294334,1.94008e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,7,round,282,18,671.021,611.566,673.103,611.297,2.08148,-0.269343,2.09884,1.11323,-0.00677338,-0.0088202,-0.672112,-0.679009,0.014812,1.23109,,2.61107e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,8,round,282,48,619.194,559.684,621.059,560.079,1.86489,0.394885,1.90624,1.01108,-0.00752091,-0.00673729,-0.749038,-0.519191,0.0142353,1.07327,,3.79691e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,9,baton,282,78,612.367,488.959,611.637,490.253,-0.729713,1.29335,1.48501,0.787655,0.00385762,-0.00687728,0.389185,-0.570343,0.0187225,10.0417,-1.17069,2.61447e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,10,round,282,72,619.362,418.266,620.57,420.731,1.20795,2.4644,2.74452,1.45571,-0.0120915,-0.00811363,-1.2047,-0.629115,0.0138977,1.02121,,1.75379e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,11,round,282,42,671.311,366.623,672.121,369.546,0.809143,2.9229,3.03283,1.60863,-0.0155863,-0.00402794,-1.55753,-0.313812,0.013954,1.0328,,1.5822e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_00.jpg,4.18918,0.997328,188.535,12,triangle,282,12,742.212,350.1,742.755,352.629,0.542736,2.52874,2.58633,1.3718,-0.0134222,0.00289107,-1.34165,0.228294,0.0233222,2.13272,0.844254,1.4351e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.72478,0.995013,188.788,2,round,126,24,878.983,394.397,879.936,394.126,0.953648,-0.270486,0.991266,0.525067,0.0051017,0.00125556,0.510274,0.0951438,0.0147583,1.02556,,2.18245e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.72478,0.995013,188.788,4,round,126,84,878.825,536.068,881.085,538.01,2.25966,1.9421,2.97956,1.57826,0.01548,0.00286905,1.54854,0.214466,0.0148986,1.01495,,2.84152e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.72478,0.995013,188.788,5,round,126,66,826.834,587.619,824.76,592.729,-2.07383,5.11059,5.51534,2.92144,0.0180441,0.0230578,1.83897,1.71735,0.00864172,1.54828,,1.57446e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.72478,0.995013,188.788,6,baton,126,36,755.882,594.11,756.548,595.864,0.665799,1.75474,1.8768,0.994132,0.0092811,-0.00353433,0.929007,-0.290831,0.0183917,8.62017,-0.452073,1.45767e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.72478,0.995013,188.788,7,round,126,6,684.947,586.786,685.858,589.612,0.911057,2.82569,2.96893,1.57262,0.0105282,-0.0116657,1.06175,-0.877638,0.015137,1.33124,,2.66133e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.72478,0.995013,188.788,8,round,126,24,633.07,534.626,632.824,537.027,-0.246087,2.40074,2.41332,1.27832,0.00748274,-0.0103837,0.755382,-0.784333,0.0143795,1.08912,,3.71634e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.72478,0.995013,188.788,9,baton,126,54,626.231,463.75,624.368,466.319,-1.86253,2.56939,3.17345,1.68096,0.00984313,-0.0136782,0.997736,-1.1245,0.0187565,9.12947,-1.53364,1.31891e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.72478,0.995013,188.788,10,round,126,84,633.227,392.955,631.798,394.976,-1.42944,2.02064,2.47513,1.31106,0.00116405,-0.0130918,0.127798,-0.997163,0.0139586,1.13715,,1.56183e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.72478,0.995013,188.788,11,round,126,66,685.219,341.404,683.709,342.75,-1.50957,1.34576,2.02234,1.07122,-0.0022277,-0.0105031,-0.215404,-0.803639,0.0143514,1.11541,,2.57421e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_01.jpg,5.72478,0.995013,188.788,12,triangle,126,36,756.181,325.104,755.484,325.184,-0.696927,0.0799463,0.701498,0.371579,-0.00044547,-0.0036883,-0.0436261,-0.28613,0.0250975,2.10072,0.869819,2.0015e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,1,round,139,19,827.137,326.728,826.469,325.209,-0.668826,-1.51926,1.65996,0.88807,0.0053114,-0.00709161,0.534465,-0.537222,0.0138959,1.24839,,1.11639e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,2,round,139,11,879.088,377.824,878.958,376.922,-0.130431,-0.90181,0.911193,0.487483,0.00185696,-0.00450123,0.187042,-0.34256,0.0148547,1.02697,,2.54194e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,4,round,139,71,880.706,518.251,881.355,518.656,0.649024,0.404847,0.76494,0.409238,0.00407931,0.000168447,0.407933,0.0127818,0.0159853,1.22339,,2.89689e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,5,round,139,79,829.94,569.955,826.381,574.163,-3.55944,4.20811,5.51161,2.94867,0.00973599,0.0279177,1.02481,2.10172,0.00809997,1.74916,,3.08822e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,6,baton,139,49,759.863,577.217,758.777,578.241,-1.0855,1.0238,1.49214,0.798285,0.0054405,0.00587267,0.54654,0.485921,0.018733,9.57198,-0.671327,2.67448e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,7,round,139,19,689.627,570.787,685.049,570.014,-4.57824,-0.772465,4.64295,2.48395,0.00852434,0.0233165,0.888215,1.75836,0.0084005,3.86129,,1.34398e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,8,round,139,11,637.676,519.691,636.19,520.8,-1.48631,1.10839,1.85409,0.991925,0.00988818,-0.00108086,0.988895,-0.08139,0.0144254,1.0361,,2.26491e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,9,baton,139,41,630.026,449.518,627.639,450.555,-2.38738,1.03643,2.60265,1.3924,0.012841,-0.00546674,1.28624,-0.447552,0.0182321,8.26894,-0.370176,2.26889e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,10,round,139,71,636.058,379.264,633.575,380.271,-2.48352,1.00728,2.68002,1.43379,0.00891078,-0.0112736,0.89944,-0.849946,0.014039,1.10127,,2.01866e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,11,round,139,79,686.824,327.56,684.522,327.755,-2.30191,0.19511,2.31017,1.23592,0.00532547,-0.0111648,0.540787,-0.845733,0.0143538,1.13716,,2.33171e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_02.jpg,6.09161,0.994353,186.918,12,triangle,139,49,756.79,310.574,754.886,309.611,-1.90416,-0.963655,2.13412,1.14174,0.0052136,-0.0101315,0.528256,-0.779962,0.0255593,2.04217,2.38995,5.54136e-15
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.3755,0.976764,179.905,1,round,2,62,880.616,363.077,873.99,371.552,-6.62678,8.47536,10.7585,5.9801,-0.0585092,-0.0116708,-5.84108,-0.965537,0.012992,1.33882,,2.67852e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.3755,0.976764,179.905,5,round,2,58,891.18,599.602,888.081,595.757,-3.0992,-3.84519,4.93868,2.74515,-0.0271805,0.00330097,-2.7173,0.261295,0.018677,4.80992,,1.67553e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.3755,0.976764,179.905,7,round,2,62,757.798,605.761,758.403,606.297,0.604917,0.536021,0.808235,0.449255,0.0010482,-0.00437462,0.106093,-0.333282,0.0158654,1.42102,,3.80853e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.3755,0.976764,179.905,8,round,2,32,706.745,558.031,710.449,554.56,3.70478,-3.47147,5.07706,2.82207,-0.0278388,0.00484263,-2.78226,0.383674,0.0195267,3.98738,,2.55941e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.3755,0.976764,179.905,10,round,2,28,700.646,421.474,700.119,421.231,-0.52642,-0.242427,0.579559,0.322147,0.00324085,-0.000180755,0.324088,-0.013731,0.0157727,1.52744,,1.23506e-14
rep_cf_6I00d8w,rep_cf_6I00d8w,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_6I00d8w/image_03.jpg,12.3755,0.976764,179.905,11,round,2,58,747.234,369.236,748.134,371.478,0.89964,2.24279,2.41649,1.3432,-0.0131032,-0.00237812,-1.30994,-0.184654,0.0242384,2.2406,,2.03895e-14
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.58233,0.988802,218.177,2,round,68,82,540.833,875.357,531.436,876.478,-9.39683,1.12109,9.46347,4.33752,-0.0393855,-0.0176728,-3.9166,-1.42264,0.0143483,2.42149,,1.56184e-14
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.58233,0.988802,218.177,5,round,68,8,482.867,1099.33,489.026,1087.86,6.15915,-11.4774,13.0256,5.97018,-0.0309795,-0.0509588,-2.91785,-4.0483,0.00906487,20.7402,,3.81183e-14
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.58233,0.988802,218.177,6,baton,68,22,400.7,1108.76,410.469,1121.5,9.76833,12.7439,16.057,7.35961,0.0594434,-0.0440041,6.07393,-3.37378,0.00800398,4.05982,6.85295,3.74871e-14
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.58233,0.988802,218.177,10,round,68,38,255.921,880.438,257.793,887.998,1.87196,7.55995,7.78827,3.5697,-0.02457,-0.0261611,-2.40991,-2.06251,0.0113757,1.34795,,1.81485e-14
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.58233,0.988802,218.177,11,round,68,8,315.529,819.637,312.817,828.204,-2.71213,8.56637,8.98545,4.11842,-0.0275581,-0.0306602,-2.69086,-2.4268,0.014737,4.45284,,1.04113e-14
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_sx6zSKZ/image_01.jpg,8.58233,0.988802,218.177,12,triangle,68,22,397.582,798.917,386.79,797.517,-10.7926,-1.39939,10.883,4.98813,0.00732504,-0.0492007,0.894504,-3.77171,0.012111,1.47343,7.87761,2.1384e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,1,round,294,6,911.451,388.722,915.277,383.345,3.82604,-5.37658,6.59896,2.21467,0.0220371,0.00243551,2.2041,0.180514,0.0188322,1.22161,,3.82733e-15
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,2,round,294,36,994.775,469.336,1000.6,464.875,5.82244,-4.46158,7.33529,2.46179,0.0244691,-0.00284074,2.44743,-0.209888,0.0201613,1.18696,,1.2571e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,4,round,294,84,998.49,692.894,1001.6,694.241,3.10501,1.34642,3.38437,1.13582,0.0112891,-0.00111805,1.12899,-0.0840355,0.0195756,1.13011,,9.53856e-15
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,5,round,294,54,917.885,775.935,917.36,779.612,-0.52479,3.67676,3.71402,1.24646,0.00968917,0.00786235,0.97298,0.592178,0.0171878,1.24602,,2.08571e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,6,baton,294,24,806.1,788.492,803.482,792.524,-2.61772,4.03214,4.80735,1.61339,0.0134117,0.00900153,1.34696,0.736312,0.0189167,7.92539,-0.317673,2.44353e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,7,round,294,6,693.953,779.25,690.322,781.017,-3.63094,1.76715,4.03813,1.35523,0.0111197,0.00775109,1.11592,0.582703,0.0174525,1.49329,,1.88916e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,8,round,294,36,610.628,698.636,604.461,698.509,-6.16718,-0.12699,6.16849,2.0702,0.0175348,0.0109702,1.76131,0.817795,0.0173173,1.54753,,1.74421e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,9,baton,294,66,597.853,587.018,598.377,583.893,0.52402,-3.12496,3.16859,1.06341,-0.00193108,0.0104691,-0.185109,0.875514,0.014203,8.29993,5.70343,2.39059e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,10,round,294,84,606.913,475.078,603.016,471.556,-3.89742,-3.52191,5.25297,1.76294,0.0171579,0.00397573,1.71682,0.296541,0.0163825,1.12778,,2.32469e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,11,round,294,54,687.518,392.037,685.428,385.433,-2.09069,-6.60373,6.92678,2.32469,0.0226181,0.0053892,2.26369,0.399129,0.0175144,1.22956,,2.10512e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_00.jpg,4.00831,0.997554,297.966,12,triangle,294,24,799.046,364,799.31,360.72,0.263488,-3.28061,3.29117,1.10455,0.0110048,0.00106622,1.10055,0.0814529,0.0288622,2.18201,-4.03698,1.7014e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.1108,0.98447,158.475,1,round,139,19,483.946,207.311,486.813,203.44,2.86718,-3.87065,4.81691,3.03954,0.0303603,0.00394626,3.03703,0.28937,0.0190329,1.14606,,1.58374e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.1108,0.98447,158.475,2,round,139,11,528.333,250.719,533.158,247.614,4.82493,-3.1047,5.73752,3.62045,0.0364494,-0.00139885,3.64507,-0.101782,0.0194311,1.18416,,1.49089e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.1108,0.98447,158.475,4,round,139,71,530.711,369.841,533.41,370.998,2.69883,1.15766,2.93664,1.85306,0.0183229,-0.00206445,1.83257,-0.153751,0.0171017,1.24228,,2.87083e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.1108,0.98447,158.475,5,round,139,79,488.065,413.636,488.504,415.233,0.438607,1.59699,1.65612,1.04504,0.0100136,0.00281501,1.00189,0.211937,0.0183958,1.45083,,1.35955e-14
rep_cf_bpdi5xV,rep_cf_bpdi5xV,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_bpdi5xV/image_06.jpg,10.1108,0.98447,158.475,6,baton,139,49,428.736,419.709,428.204,422.109,-0.531532,2.39952,2.45768,1.55083,0.0151114,0.00365983,1.51209,0.298658,0.0179578,8.42415,0.0622489,1.12672e-14
