source_class,feature,n,median,mad,p10,p90,min,max
auction_house,h12.stage3_apex_to_base_span_projective,8,0.21818224607529277,0.005309057149854357,0.20713746620849643,0.22867897493366068,0.1974816261470249,0.23702390800862244
auction_house,h12.stage3_apex_to_base_span_simple,8,0.22792842115730433,0.033610487559500385,0.18519803050875677,0.26485935228907104,0.17406764796168428,0.27038119573200015
auction_house,h12.stage3_axis_incidence_canonical,8,-0.0035502729428125196,0.0024983080408261943,-0.01205247960488008,-0.00023279485926733527,-0.017306566616883744,0.001701578430036154
auction_house,h12.stage3_base_half_width_symmetry,8,0.0,2.6978224506914623e-16,-3.540124724841383e-16,3.8494422212254803e-16,-5.912108593749591e-16,4.373734821367445e-16
auction_house,h12.stage3_base_line_angular_deviation_deg,8,1.0056678631686002,1.2995531252072672,-0.9475007463589533,2.703006674370235,-1.544477542606173,3.5581211767305256
auction_house,h12.stage3_base_r_projective,8,0.8085121180675486,0.003665614537177453,0.8040478709359098,0.8173274950989061,0.8038448686346253,0.825582201057516
auction_house,h12.stage3_base_r_projective_over_round_outer,8,0.9847894251736281,0.0044648167322501875,0.9793518525406941,0.9955267906198615,0.9791045902979603,1.0055812436754155
auction_house,h12.stage3_base_r_simple,8,0.7829828137945527,0.03646974968218142,0.7340814461516013,0.8217078919029283,0.7234260390932807,0.8227787255887983
auction_house,h12.stage3_base_tangential_offset_canonical,8,-0.0009386241621435949,0.002176991840498195,-0.0033556362246356104,0.0033022038175267616,-0.0036426295312281193,0.007252866096636404
auction_house,h12.stage3_base_to_minute_track_gap_projective,8,0.08248788193245138,0.003665614537177453,0.0736725049010938,0.0869521290640902,0.06541779894248395,0.08715513136537467
auction_house,h12.stage3_base_to_minute_track_gap_simple,8,0.10801718620544723,0.03646974968218128,0.06929210809707181,0.1569185538483987,0.06822127441120174,0.16757396090671933
auction_house,h12.stage3_base_width_over_height,8,0.9625647425239118,0.09650144543805961,0.8554090172743254,1.0719062686908003,0.8495650492411241,1.082347081935139
auction_house,h12.stage3_centre_r_projective,8,0.7364485704033863,0.0024169812917246847,0.7311537705464861,0.7401097050296616,0.729520156775205,0.7427944724308168
auction_house,h12.stage3_centre_r_projective_over_round_centre,8,0.9806239286330043,0.003218350588181984,0.9735735959340694,0.9854989414509474,0.9713983445741744,0.9890738647547493
auction_house,h12.stage3_centre_r_simple,8,0.7032880950113607,0.03067380881234716,0.664756801407322,0.7349557216497945,0.6555143171371826,0.7357010764797458
auction_house,h12.stage3_centre_to_minute_track_gap_projective,8,0.1545514295966138,0.0024169812917246847,0.1508902949703385,0.15984622945351387,0.14820552756918326,0.16147984322479503
auction_house,h12.stage3_centre_to_minute_track_gap_simple,8,0.18771190498863935,0.030673808812347186,0.15604427835020557,0.22624319859267805,0.15529892352025426,0.23548568286281746
auction_house,h12.stage3_centroid_angular_offset_deg,8,-0.11708239616910782,0.16266301604384686,-0.3140979275228952,0.23997328587026998,-0.378846597171469,0.49920366199508265
auction_house,h12.stage3_centroid_position_within_span,8,0.6498553497109345,0.019742038306372445,0.623627905507264,0.6762967538132226,0.6098462727072237,0.681409157089998
auction_house,h12.stage3_centroid_tangential_offset_canonical,8,-0.0015053496555194965,0.0019491760274923304,-0.003755483256703369,0.002759245386047425,-0.004334424781174048,0.005826517377536481
