source_class,feature,n,median,mad,p10,p90,min,max
Chrono24,h12.stage3_centre_to_minute_track_gap_projective,1,0.15708157072379436,0.0,0.15708157072379436,0.15708157072379436,0.15708157072379436,0.15708157072379436
Chrono24,h12.stage3_centre_to_minute_track_gap_simple,1,0.16366193200315216,0.0,0.16366193200315216,0.16366193200315216,0.16366193200315216,0.16366193200315216
Chrono24,h12.stage3_centroid_angular_offset_deg,1,0.641248434501481,0.0,0.641248434501481,0.641248434501481,0.641248434501481,0.641248434501481
Chrono24,h12.stage3_centroid_position_within_span,1,0.6673973349988808,0.0,0.6673973349988808,0.6673973349988808,0.6673973349988808,0.6673973349988808
Chrono24,h12.stage3_centroid_tangential_offset_canonical,1,0.008140632278822578,0.0,0.008140632278822578,0.008140632278822578,0.008140632278822578,0.008140632278822578
Chrono24,h12.stage3_symmetry_axis_angular_deviation_deg,1,-1.1597798736392986,0.0,-1.1597798736392986,-1.1597798736392986,-1.1597798736392986,-1.1597798736392986
Chrono24,h12.stage3_triangle_height_over_minute_track_r,1,0.28779462328543853,0.0,0.28779462328543853,0.28779462328543853,0.28779462328543853,0.28779462328543853
Chrono24,n_markers_segmented,1,11.0,0.0,11.0,11.0,11.0,11.0
Chrono24,pose_confidence,1,0.7574101766768305,0.0,0.7574101766768305,0.7574101766768305,0.7574101766768305,0.7574101766768305
Chrono24,tilt_deg,1,5.281729417969155,0.0,5.281729417969155,5.281729417969155,5.281729417969155,5.281729417969155
IDWX,date_dx_window,1,0.020869645139386387,0.0,0.020869645139386387,0.020869645139386387,0.020869645139386387,0.020869645139386387
IDWX,date_dy_window,1,-0.021145935256092898,0.0,-0.021145935256092898,-0.021145935256092898,-0.021145935256092898,-0.021145935256092898
IDWX,date_offset_norm,1,0.02971014416152817,0.0,0.02971014416152817,0.02971014416152817,0.02971014416152817,0.02971014416152817
IDWX,date_window_h_px,1,66.0,0.0,66.0,66.0,66.0,66.0
IDWX,date_window_w_px,1,105.0,0.0,105.0,105.0,105.0,105.0
IDWX,dial_radius_px,1,354.9972128295897,0.0,354.9972128295897,354.9972128295897,354.9972128295897,354.9972128295897
IDWX,h01.angular_residual_deg,1,0.13004960953179534,0.0,0.13004960953179534,0.13004960953179534,0.13004960953179534,0.13004960953179534
IDWX,h01.anisotropy,1,1.0069857532772786,0.0,1.0069857532772786,1.0069857532772786,1.0069857532772786,1.0069857532772786
IDWX,h01.area_norm,1,0.013251547099894737,0.0,0.013251547099894737,0.013251547099894737,0.013251547099894737,0.013251547099894737
IDWX,h01.centre_r,1,0.7042520393725433,0.0,0.7042520393725433,0.7042520393725433,0.7042520393725433,0.7042520393725433
IDWX,h01.centre_t,1,0.001598509712173568,0.0,0.001598509712173568,0.001598509712173568,0.001598509712173568,0.001598509712173568
IDWX,h01.diameter_over_dial,1,0.12989377889840045,0.0,0.12989377889840045,0.12989377889840045,0.12989377889840045,0.12989377889840045
IDWX,h01.inner_r,1,0.6394546855360214,0.0,0.6394546855360214,0.6394546855360214,0.6394546855360214,0.6394546855360214
IDWX,h01.inner_t,1,0.002594864214845616,0.0,0.002594864214845616,0.002594864214845616,0.002594864214845616,0.002594864214845616
IDWX,h01.outer_r,1,0.7696706605086299,0.0,0.7696706605086299,0.7696706605086299,0.7696706605086299,0.7696706605086299
IDWX,h01.outer_t,1,0.0023436751846643844,0.0,0.0023436751846643844,0.0023436751846643844,0.0023436751846643844,0.0023436751846643844
IDWX,h01.radial_span,1,0.1302159749726085,0.0,0.1302159749726085,0.1302159749726085,0.1302159749726085,0.1302159749726085
IDWX,h01.segmentation_confidence,1,0.9433437513173635,0.0,0.9433437513173635,0.9433437513173635,0.9433437513173635,0.9433437513173635
IDWX,h02.angular_residual_deg,1,1.1760797937520309,0.0,1.1760797937520309,1.1760797937520309,1.1760797937520309,1.1760797937520309
IDWX,h02.anisotropy,1,1.7889770986158966,0.0,1.7889770986158966,1.7889770986158966,1.7889770986158966,1.7889770986158966
IDWX,h02.area_norm,1,0.01051791956940747,0.0,0.01051791956940747,0.01051791956940747,0.01051791956940747,0.01051791956940747
IDWX,h02.centre_r,1,0.7104656504844977,0.0,0.7104656504844977,0.7104656504844977,0.7104656504844977,0.7104656504844977
IDWX,h02.centre_t,1,0.014585396579111565,0.0,0.014585396579111565,0.014585396579111565,0.014585396579111565,0.014585396579111565
IDWX,h02.diameter_over_dial,1,0.11572307947904527,0.0,0.11572307947904527,0.11572307947904527,0.11572307947904527,0.11572307947904527
IDWX,h02.inner_r,1,0.64100070446267,0.0,0.64100070446267,0.64100070446267,0.64100070446267,0.64100070446267
IDWX,h02.inner_t,1,-0.0012051530041781167,0.0,-0.0012051530041781167,-0.0012051530041781167,-0.0012051530041781167,-0.0012051530041781167
IDWX,h02.outer_r,1,0.7719963387699127,0.0,0.7719963387699127,0.7719963387699127,0.7719963387699127,0.7719963387699127
IDWX,h02.outer_t,1,0.007680065082048548,0.0,0.007680065082048548,0.007680065082048548,0.007680065082048548,0.007680065082048548
IDWX,h02.radial_span,1,0.1309956343072427,0.0,0.1309956343072427,0.1309956343072427,0.1309956343072427,0.1309956343072427
IDWX,h02.segmentation_confidence,1,0.7339711277587662,0.0,0.7339711277587662,0.7339711277587662,0.7339711277587662,0.7339711277587662
IDWX,h04.angular_residual_deg,1,2.0086673414669143,0.0,2.0086673414669143,2.0086673414669143,2.0086673414669143,2.0086673414669143
IDWX,h04.anisotropy,1,1.6241463766004312,0.0,1.6241463766004312,1.6241463766004312,1.6241463766004312,1.6241463766004312
IDWX,h04.area_norm,1,0.008379421399693918,0.0,0.008379421399693918,0.008379421399693918,0.008379421399693918,0.008379421399693918
IDWX,h04.centre_r,1,0.7098698485538015,0.0,0.7098698485538015,0.7098698485538015,0.7098698485538015,0.7098698485538015
IDWX,h04.centre_t,1,0.02489671747068356,0.0,0.02489671747068356,0.02489671747068356,0.02489671747068356,0.02489671747068356
IDWX,h04.diameter_over_dial,1,0.10329090322042093,0.0,0.10329090322042093,0.10329090322042093,0.10329090322042093,0.10329090322042093
IDWX,h04.inner_r,1,0.6618616980629829,0.0,0.6618616980629829,0.6618616980629829,0.6618616980629829,0.6618616980629829
